,subNum, blockNum, trialNum, curvature, width,occludedHalf, startSide, response, RT,,,,,
,4,1,3,30,0.80 ,2,-1,1,5.150 ,,,,,
,4,1,4,-15,0.80 ,1,1,0,4.220 ,,,,,
,4,1,5,-45,0.80 ,1,1,0,4.000 ,,,,,
,4,1,6,15,0.80 ,2,-1,1,3.990 ,,,,,
,4,1,7,15,1.00 ,1,1,1,4.510 ,,,,,
,4,1,8,0,1.20 ,1,1,0,4.100 ,,,,,
,4,1,9,30,1.00 ,2,-1,1,4.710 ,,,,,
,4,1,10,-30,0.80 ,1,1,0,6.680 ,,,,,
,4,1,11,-15,1.20 ,1,1,0,4.630 ,,,,,
,4,1,12,0,0.80 ,1,1,0,4.300 ,,,,,
,4,1,13,0,1.00 ,1,1,0,3.940 ,,,,,
,4,1,14,-15,1.20 ,2,-1,1,4.150 ,,,,,
,4,1,15,-45,0.80 ,2,-1,1,3.810 ,,,,,
,4,1,16,45,0.80 ,1,1,0,3.900 ,,,,,
,4,1,17,45,1.00 ,2,-1,0,5.900 ,,,,,
,4,1,18,-45,1.20 ,2,-1,0,3.940 ,,,,,
,4,1,19,15,1.00 ,2,-1,1,3.990 ,,,,,
,4,1,20,-45,1.00 ,1,1,0,5.370 ,,,,,
,4,1,21,45,1.00 ,1,1,0,5.220 ,,,,,
,4,1,22,30,1.00 ,1,1,0,3.820 ,,,,,
,4,1,23,0,0.80 ,2,-1,1,4.500 ,,,,,
,4,1,24,45,1.20 ,1,1,0,4.470 ,,,,,
,4,1,25,-30,1.20 ,2,-1,1,3.750 ,,,,,
,4,1,26,15,0.80 ,1,1,0,3.710 ,,,,,
,4,1,27,30,0.80 ,1,1,0,3.720 ,,,,,
,4,1,28,-15,0.80 ,2,-1,1,3.860 ,,,,,
,4,1,29,-15,1.00 ,1,1,1,3.910 ,,,,,
,4,1,30,45,1.20 ,2,-1,0,4.060 ,,,,,
,4,1,31,-15,1.00 ,2,-1,1,4.010 ,,,,,
,4,1,32,-30,1.20 ,1,1,1,4.360 ,,,,,
,4,1,33,-30,0.80 ,2,-1,1,4.240 ,,,,,
,4,1,34,-45,1.20 ,1,1,1,4.070 ,,,,,
,4,1,35,0,1.20 ,2,-1,0,3.660 ,,,,,
,4,1,36,-30,1.00 ,2,-1,1,3.710 ,,,,,
,4,1,37,15,1.20 ,2,-1,0,3.740 ,,,,,
,4,1,38,30,1.20 ,2,-1,0,4.700 ,,,,,
,4,1,39,-45,1.00 ,2,-1,1,3.410 ,,,,,
,4,1,40,15,1.20 ,1,1,0,3.450 ,,,,,
,4,1,41,45,0.80 ,2,-1,0,3.750 ,,,,,
,4,1,42,30,1.20 ,1,1,0,3.500 ,,,,,
,4,2,1,-30,1.20 ,1,1,1,3.790 ,,,,,
,4,2,2,45,1.20 ,2,-1,0,3.400 ,,,,,
,4,2,3,30,1.00 ,2,-1,0,3.620 ,,,,,
,4,2,4,30,1.20 ,1,1,0,3.870 ,,,,,
,4,2,5,-15,0.80 ,2,-1,1,3.740 ,,,,,
,4,2,6,0,1.20 ,2,-1,1,3.640 ,,,,,
,4,2,7,15,0.80 ,2,-1,0,3.640 ,,,,,
,4,2,8,30,1.20 ,2,-1,0,4.080 ,,,,,
,4,2,9,-45,1.20 ,2,-1,1,3.720 ,,,,,
,4,2,10,-30,1.20 ,2,-1,1,3.680 ,,,,,
,4,2,11,0,0.80 ,1,1,0,3.380 ,,,,,
,4,2,12,15,1.00 ,1,1,0,3.480 ,,,,,
,4,2,13,30,1.00 ,1,1,0,3.600 ,,,,,
,4,2,14,-45,1.20 ,1,1,1,3.390 ,,,,,
,4,2,15,0,1.00 ,1,1,0,3.910 ,,,,,
,4,2,16,15,0.80 ,1,1,0,3.470 ,,,,,
,4,2,17,-15,1.00 ,1,1,1,3.460 ,,,,,
,4,2,18,0,1.00 ,2,-1,1,3.370 ,,,,,
,4,2,19,45,0.80 ,2,-1,0,3.660 ,,,,,
,4,2,20,45,1.20 ,1,1,0,3.670 ,,,,,
,4,2,21,-30,1.00 ,2,-1,1,3.750 ,,,,,
,4,2,22,15,1.20 ,1,1,0,3.690 ,,,,,
,4,2,23,-15,1.20 ,1,1,1,3.500 ,,,,,
,4,2,24,0,1.20 ,1,1,0,3.440 ,,,,,
,4,2,25,-30,1.00 ,1,1,1,3.630 ,,,,,
,4,2,26,-15,1.00 ,2,-1,1,4.120 ,,,,,
,4,2,27,15,1.20 ,2,-1,0,3.680 ,,,,,
,4,2,28,30,0.80 ,2,-1,0,4.060 ,,,,,
,4,2,29,45,0.80 ,1,1,0,4.960 ,,,,,
,4,2,30,-30,0.80 ,1,1,1,3.840 ,,,,,
,4,2,31,45,1.00 ,1,1,0,3.880 ,,,,,
,4,2,32,0,0.80 ,2,-1,0,6.890 ,,,,,
,4,2,33,-45,0.80 ,2,-1,1,3.910 ,,,,,
,4,2,34,-45,1.00 ,1,1,1,3.670 ,,,,,
,4,2,35,15,1.00 ,2,-1,0,3.670 ,,,,,
,4,2,36,-15,0.80 ,1,1,1,3.710 ,,,,,
,4,2,37,-45,0.80 ,1,1,1,3.770 ,,,,,
,4,2,38,30,0.80 ,1,1,0,3.780 ,,,,,
,4,2,39,-30,0.80 ,2,-1,1,3.680 ,,,,,
,4,2,40,-15,1.20 ,2,-1,1,3.740 ,,,,,
,4,2,41,45,1.00 ,2,-1,0,3.670 ,,,,,
,4,2,42,-45,1.00 ,2,-1,1,3.690 ,,,,,
,4,3,1,15,0.80 ,1,1,0,3.880 ,,,,,
,4,3,2,45,1.20 ,2,-1,0,3.510 ,,,,,
,4,3,3,-15,1.00 ,1,1,0,3.840 ,,,,,
,4,3,4,-15,1.20 ,2,-1,1,4.150 ,,,,,
,4,3,5,30,0.80 ,2,-1,1,3.750 ,,,,,
,4,3,6,45,1.00 ,2,-1,1,4.300 ,,,,,
,4,3,7,15,0.80 ,2,-1,1,3.970 ,,,,,
,4,3,8,-45,1.00 ,2,-1,1,4.260 ,,,,,
,4,3,9,0,1.20 ,2,-1,1,4.050 ,,,,,
,4,3,10,-45,0.80 ,2,-1,1,3.690 ,,,,,
,4,3,11,0,0.80 ,1,1,0,4.280 ,,,,,
,4,3,12,-45,1.00 ,1,1,1,4.070 ,,,,,
,4,3,13,0,1.20 ,1,1,0,6.490 ,,,,,
,4,3,14,-45,1.20 ,1,1,1,3.910 ,,,,,
,4,3,15,-30,1.20 ,1,1,1,3.880 ,,,,,
,4,3,16,-30,0.80 ,1,1,0,4.850 ,,,,,
,4,3,17,30,1.00 ,1,1,0,4.130 ,,,,,
,4,3,18,15,1.20 ,2,-1,0,4.690 ,,,,,
,4,3,19,-15,0.80 ,1,1,0,4.360 ,,,,,
,4,3,20,30,1.00 ,2,-1,1,4.070 ,,,,,
,4,3,21,45,1.20 ,1,1,1,3.890 ,,,,,
,4,3,22,-30,1.20 ,2,-1,1,5.630 ,,,,,
,4,3,23,15,1.00 ,2,-1,1,4.140 ,,,,,
,4,3,24,-15,1.00 ,2,-1,1,3.770 ,,,,,
,4,3,25,45,0.80 ,2,-1,1,3.630 ,,,,,
,4,3,26,45,1.00 ,1,1,0,3.760 ,,,,,
,4,3,27,-15,0.80 ,2,-1,0,7.240 ,,,,,
,4,3,28,0,1.00 ,2,-1,1,3.800 ,,,,,
,4,3,29,-30,1.00 ,1,1,1,3.860 ,,,,,
,4,3,30,15,1.20 ,1,1,0,4.020 ,,,,,
,4,3,31,-30,1.00 ,2,-1,1,3.640 ,,,,,
,4,3,32,-30,0.80 ,2,-1,1,3.890 ,,,,,
,4,3,33,0,0.80 ,2,-1,0,4.140 ,,,,,
,4,3,34,0,1.00 ,1,1,0,3.760 ,,,,,
,4,3,35,30,1.20 ,1,1,0,3.610 ,,,,,
,4,3,36,30,1.20 ,2,-1,1,4.290 ,,,,,
,4,3,37,45,0.80 ,1,1,0,3.610 ,,,,,
,4,3,38,-15,1.20 ,1,1,0,3.910 ,,,,,
,4,3,39,30,0.80 ,1,1,0,4.450 ,,,,,
,4,3,40,15,1.00 ,1,1,0,4.250 ,,,,,
,4,3,41,-45,0.80 ,1,1,0,4.280 ,,,,,
,4,3,42,-45,1.20 ,2,-1,1,4.020 ,,,,,
,5,1,1,-15,1.20 ,1,1,1,4.190 ,,,,,
,5,1,2,30,0.80 ,1,1,1,3.690 ,,,,,
,5,1,3,15,0.80 ,1,1,1,3.680 ,,,,,
,5,1,4,45,0.80 ,2,-1,0,3.730 ,,,,,
,5,1,5,-45,0.80 ,1,1,1,3.660 ,,,,,
,5,1,6,0,1.20 ,2,-1,0,3.750 ,,,,,
,5,1,7,45,1.00 ,2,-1,0,3.760 ,,,,,
,5,1,8,-30,0.80 ,1,1,1,3.590 ,,,,,
,5,1,9,-15,0.80 ,1,1,1,3.580 ,,,,,
,5,1,10,-45,0.80 ,2,-1,0,3.870 ,,,,,
,5,1,11,15,0.80 ,2,-1,0,4.520 ,,,,,
,5,1,12,15,1.20 ,2,-1,0,3.620 ,,,,,
,5,1,13,0,1.00 ,2,-1,0,3.660 ,,,,,
,5,1,14,-15,1.20 ,2,-1,0,3.710 ,,,,,
,5,1,15,0,0.80 ,2,-1,0,3.630 ,,,,,
,5,1,16,-30,1.00 ,2,-1,0,3.600 ,,,,,
,5,1,17,45,1.00 ,1,1,1,3.620 ,,,,,
,5,1,18,30,1.00 ,2,-1,0,5.460 ,,,,,
,5,1,19,30,1.00 ,1,1,1,3.590 ,,,,,
,5,1,20,45,1.20 ,1,1,1,3.630 ,,,,,
,5,1,21,-45,1.00 ,1,1,1,3.600 ,,,,,
,5,1,22,-15,1.00 ,1,1,1,3.570 ,,,,,
,5,1,23,15,1.00 ,2,-1,0,3.660 ,,,,,
,5,1,24,-15,1.00 ,2,-1,0,4.730 ,,,,,
,5,1,25,30,1.20 ,1,1,1,3.600 ,,,,,
,5,1,26,0,1.20 ,1,1,1,3.530 ,,,,,
,5,1,27,30,0.80 ,2,-1,0,3.620 ,,,,,
,5,1,28,15,1.00 ,1,1,1,3.630 ,,,,,
,5,1,29,-30,1.00 ,1,1,1,3.480 ,,,,,
,5,1,30,45,1.20 ,2,-1,0,3.630 ,,,,,
,5,1,31,-15,0.80 ,2,-1,0,4.450 ,,,,,
,5,1,32,-45,1.00 ,2,-1,0,3.620 ,,,,,
,5,1,33,-30,1.20 ,2,-1,0,6.840 ,,,,,
,5,1,34,0,1.00 ,1,1,1,3.600 ,,,,,
,5,1,35,15,1.20 ,1,1,1,3.530 ,,,,,
,5,1,36,-45,1.20 ,1,1,1,3.980 ,,,,,
,5,1,37,30,1.20 ,2,-1,0,3.680 ,,,,,
,5,1,38,-45,1.20 ,2,-1,1,3.610 ,,,,,
,5,1,39,0,0.80 ,1,1,1,3.640 ,,,,,
,5,1,40,-30,0.80 ,2,-1,0,3.840 ,,,,,
,5,1,41,-30,1.20 ,1,1,1,3.670 ,,,,,
,5,1,42,45,0.80 ,1,1,1,4.220 ,,,,,
,5,2,1,0,0.80 ,1,1,0,7.920 ,,,,,
,5,2,2,0,0.80 ,2,-1,0,5.490 ,,,,,
,5,2,3,-30,0.80 ,1,1,1,5.680 ,,,,,
,5,2,4,45,1.00 ,2,-1,0,3.880 ,,,,,
,5,2,5,15,1.20 ,1,1,1,3.580 ,,,,,
,5,2,6,15,1.00 ,1,1,1,8.550 ,,,,,
,5,2,7,30,1.20 ,2,-1,0,3.670 ,,,,,
,5,2,8,15,1.20 ,2,-1,0,3.880 ,,,,,
,5,2,9,-15,0.80 ,2,-1,0,3.660 ,,,,,
,5,2,10,45,1.00 ,1,1,1,5.250 ,,,,,
,5,2,11,-45,1.00 ,1,1,1,4.840 ,,,,,
,5,2,12,-30,1.00 ,1,1,1,3.570 ,,,,,
,5,2,13,15,1.00 ,2,-1,0,3.650 ,,,,,
,5,2,14,30,0.80 ,1,1,1,4.200 ,,,,,
,5,2,15,30,1.00 ,1,1,1,3.610 ,,,,,
,5,2,16,-30,1.00 ,2,-1,0,3.650 ,,,,,
,5,2,17,-45,0.80 ,1,1,1,3.630 ,,,,,
,5,2,18,-45,1.20 ,1,1,1,3.860 ,,,,,
,5,2,19,30,0.80 ,2,-1,0,3.670 ,,,,,
,5,2,20,-15,1.20 ,2,-1,1,3.670 ,,,,,
,5,2,21,45,1.20 ,1,1,0,4.900 ,,,,,
,5,2,22,-15,0.80 ,1,1,1,3.920 ,,,,,
,5,2,23,-30,1.20 ,2,-1,0,4.720 ,,,,,
,5,2,24,0,1.20 ,2,-1,0,3.670 ,,,,,
,5,2,25,0,1.00 ,2,-1,0,3.630 ,,,,,
,5,2,26,-15,1.00 ,1,1,1,3.630 ,,,,,
,5,2,27,-15,1.00 ,2,-1,0,3.690 ,,,,,
,5,2,28,30,1.20 ,1,1,0,7.390 ,,,,,
,5,2,29,0,1.20 ,1,1,1,3.680 ,,,,,
,5,2,30,45,0.80 ,2,-1,0,4.210 ,,,,,
,5,2,31,15,0.80 ,1,1,0,5.910 ,,,,,
,5,2,32,-30,0.80 ,2,-1,0,3.590 ,,,,,
,5,2,33,-45,0.80 ,2,-1,0,3.590 ,,,,,
,5,2,34,30,1.00 ,2,-1,0,3.360 ,,,,,
,5,2,35,-30,1.20 ,1,1,1,3.640 ,,,,,
,5,2,36,-45,1.00 ,2,-1,0,3.570 ,,,,,
,5,2,37,45,0.80 ,1,1,0,3.830 ,,,,,
,5,2,38,45,1.20 ,2,-1,0,4.230 ,,,,,
,5,2,39,-15,1.20 ,1,1,1,3.640 ,,,,,
,5,2,40,15,0.80 ,2,-1,0,3.610 ,,,,,
,5,2,41,-45,1.20 ,2,-1,1,3.540 ,,,,,
,5,2,42,0,1.00 ,1,1,1,3.610 ,,,,,
,5,3,1,-15,1.00 ,1,1,1,5.560 ,,,,,
,5,3,2,-15,1.20 ,2,-1,0,3.920 ,,,,,
,5,3,3,0,0.80 ,1,1,1,3.570 ,,,,,
,5,3,4,-15,1.20 ,1,1,0,3.670 ,,,,,
,5,3,5,30,1.00 ,2,-1,0,3.700 ,,,,,
,5,3,6,-15,0.80 ,1,1,1,3.660 ,,,,,
,5,3,7,15,0.80 ,2,-1,0,3.640 ,,,,,
,5,3,8,45,1.00 ,1,1,0,7.280 ,,,,,
,5,3,9,30,0.80 ,1,1,1,3.760 ,,,,,
,5,3,10,-15,0.80 ,2,-1,0,3.970 ,,,,,
,5,3,11,30,1.20 ,2,-1,0,4.910 ,,,,,
,5,3,12,-30,1.20 ,2,-1,0,3.710 ,,,,,
,5,3,13,45,1.20 ,1,1,1,3.680 ,,,,,
,5,3,14,0,1.20 ,2,-1,0,3.620 ,,,,,
,5,3,15,45,0.80 ,1,1,1,5.140 ,,,,,
,5,3,16,-30,0.80 ,1,1,1,3.610 ,,,,,
,5,3,17,15,1.20 ,2,-1,0,3.960 ,,,,,
,5,3,18,15,0.80 ,1,1,1,3.670 ,,,,,
,5,3,19,-45,0.80 ,1,1,1,4.680 ,,,,,
,5,3,20,-45,0.80 ,2,-1,0,3.640 ,,,,,
,5,3,21,-45,1.00 ,2,-1,1,3.610 ,,,,,
,5,3,22,0,0.80 ,2,-1,0,3.610 ,,,,,
,5,3,23,30,0.80 ,2,-1,0,3.620 ,,,,,
,5,3,24,45,1.20 ,2,-1,0,3.600 ,,,,,
,5,3,25,0,1.00 ,2,-1,0,3.580 ,,,,,
,5,3,26,15,1.20 ,1,1,1,3.650 ,,,,,
,5,3,27,45,0.80 ,2,-1,0,3.650 ,,,,,
,5,3,28,0,1.20 ,1,1,1,3.630 ,,,,,
,5,3,29,-45,1.20 ,1,1,1,3.610 ,,,,,
,5,3,30,15,1.00 ,2,-1,0,3.610 ,,,,,
,5,3,31,-30,1.00 ,1,1,1,3.970 ,,,,,
,5,3,32,-30,1.00 ,2,-1,0,3.610 ,,,,,
,5,3,33,-30,1.20 ,1,1,1,3.590 ,,,,,
,5,3,34,45,1.00 ,2,-1,0,3.590 ,,,,,
,5,3,35,30,1.00 ,1,1,1,3.630 ,,,,,
,5,3,36,-45,1.00 ,1,1,1,3.650 ,,,,,
,5,3,37,-30,0.80 ,2,-1,0,3.600 ,,,,,
,5,3,38,-15,1.00 ,2,-1,0,3.610 ,,,,,
,5,3,39,15,1.00 ,1,1,1,3.930 ,,,,,
,5,3,40,-45,1.20 ,2,-1,1,3.440 ,,,,,
,5,3,41,30,1.20 ,1,1,1,3.580 ,,,,,
,5,3,42,0,1.00 ,1,1,1,4.390 ,,,,,
,6,1,1,-15,0.80 ,1,1,1,3.970 ,,,,,
,6,1,2,-15,1.20 ,2,-1,1,4.310 ,,,,,
,6,1,3,0,0.80 ,1,1,1,3.610 ,,,,,
,6,1,4,30,1.20 ,1,1,1,4.260 ,,,,,
,6,1,5,-15,0.80 ,2,-1,1,3.960 ,,,,,
,6,1,6,30,1.00 ,1,1,0,3.650 ,,,,,
,6,1,7,0,1.20 ,2,-1,0,3.680 ,,,,,
,6,1,8,30,0.80 ,2,-1,0,3.740 ,,,,,
,6,1,9,45,1.20 ,1,1,1,3.700 ,,,,,
,6,1,10,-30,1.20 ,2,-1,1,3.700 ,,,,,
,6,1,11,45,1.00 ,2,-1,1,4.030 ,,,,,
,6,1,12,-45,0.80 ,1,1,1,3.970 ,,,,,
,6,1,13,15,0.80 ,2,-1,0,3.600 ,,,,,
,6,1,14,-45,1.00 ,1,1,1,3.540 ,,,,,
,6,1,15,30,1.00 ,2,-1,1,3.620 ,,,,,
,6,1,16,-15,1.00 ,2,-1,1,3.600 ,,,,,
,6,1,17,30,1.20 ,2,-1,0,3.740 ,,,,,
,6,1,18,45,0.80 ,2,-1,0,3.610 ,,,,,
,6,1,19,-30,1.20 ,1,1,1,4.280 ,,,,,
,6,1,20,15,1.00 ,1,1,0,3.650 ,,,,,
,6,1,21,-30,1.00 ,1,1,1,3.620 ,,,,,
,6,1,22,0,1.00 ,2,-1,0,3.620 ,,,,,
,6,1,23,15,1.20 ,2,-1,0,4.150 ,,,,,
,6,1,24,45,0.80 ,1,1,1,3.810 ,,,,,
,6,1,25,15,1.00 ,2,-1,1,3.640 ,,,,,
,6,1,26,0,1.20 ,1,1,0,3.500 ,,,,,
,6,1,27,-30,0.80 ,2,-1,1,3.960 ,,,,,
,6,1,28,45,1.00 ,1,1,1,3.690 ,,,,,
,6,1,29,-30,1.00 ,2,-1,1,3.820 ,,,,,
,6,1,30,-15,1.20 ,1,1,1,3.580 ,,,,,
,6,1,31,-15,1.00 ,1,1,0,3.530 ,,,,,
,6,1,32,-45,1.20 ,1,1,1,3.840 ,,,,,
,6,1,33,15,1.20 ,1,1,1,3.600 ,,,,,
,6,1,34,-45,0.80 ,2,-1,1,3.620 ,,,,,
,6,1,35,0,1.00 ,1,1,1,3.580 ,,,,,
,6,1,36,-45,1.20 ,2,-1,1,3.600 ,,,,,
,6,1,37,-45,1.00 ,2,-1,0,3.900 ,,,,,
,6,1,38,15,0.80 ,1,1,1,3.580 ,,,,,
,6,1,39,0,0.80 ,2,-1,0,3.460 ,,,,,
,6,1,40,45,1.20 ,2,-1,0,3.540 ,,,,,
,6,1,41,-30,0.80 ,1,1,0,3.640 ,,,,,
,6,1,42,30,0.80 ,1,1,0,3.650 ,,,,,
,6,2,1,30,0.80 ,1,1,0,3.590 ,,,,,
,6,2,2,-30,1.00 ,2,-1,1,3.610 ,,,,,
,6,2,3,45,1.20 ,1,1,1,3.560 ,,,,,
,6,2,4,15,0.80 ,2,-1,0,3.600 ,,,,,
,6,2,5,-30,1.20 ,1,1,1,3.540 ,,,,,
,6,2,6,30,1.20 ,2,-1,1,3.440 ,,,,,
,6,2,7,0,0.80 ,2,-1,0,3.480 ,,,,,
,6,2,8,45,1.00 ,1,1,0,3.640 ,,,,,
,6,2,9,-15,1.20 ,2,-1,1,4.030 ,,,,,
,6,2,10,45,1.20 ,2,-1,0,3.470 ,,,,,
,6,2,11,-45,1.00 ,1,1,1,3.480 ,,,,,
,6,2,12,0,1.20 ,1,1,0,4.080 ,,,,,
,6,2,13,30,1.00 ,2,-1,0,3.560 ,,,,,
,6,2,14,0,1.20 ,2,-1,0,3.540 ,,,,,
,6,2,15,30,1.00 ,1,1,1,3.580 ,,,,,
,6,2,16,-45,1.20 ,1,1,1,3.660 ,,,,,
,6,2,17,0,0.80 ,1,1,0,3.700 ,,,,,
,6,2,18,-30,1.00 ,1,1,0,3.640 ,,,,,
,6,2,19,-15,1.00 ,1,1,0,3.700 ,,,,,
,6,2,20,-15,0.80 ,1,1,0,3.380 ,,,,,
,6,2,21,15,0.80 ,1,1,0,3.690 ,,,,,
,6,2,22,-45,0.80 ,2,-1,0,3.510 ,,,,,
,6,2,23,0,1.00 ,1,1,0,3.560 ,,,,,
,6,2,24,30,1.20 ,1,1,0,3.400 ,,,,,
,6,2,25,15,1.00 ,1,1,1,3.490 ,,,,,
,6,2,26,-15,0.80 ,2,-1,1,3.520 ,,,,,
,6,2,27,-15,1.00 ,2,-1,1,3.550 ,,,,,
,6,2,28,-30,0.80 ,2,-1,1,3.580 ,,,,,
,6,2,29,15,1.20 ,2,-1,1,3.680 ,,,,,
,6,2,30,45,0.80 ,2,-1,1,3.410 ,,,,,
,6,2,31,-15,1.20 ,1,1,1,3.500 ,,,,,
,6,2,32,0,1.00 ,2,-1,0,3.440 ,,,,,
,6,2,33,-45,0.80 ,1,1,1,3.510 ,,,,,
,6,2,34,-45,1.00 ,2,-1,1,3.520 ,,,,,
,6,2,35,-45,1.20 ,2,-1,1,3.530 ,,,,,
,6,2,36,-30,1.20 ,2,-1,1,3.430 ,,,,,
,6,2,37,-30,0.80 ,1,1,1,3.380 ,,,,,
,6,2,38,15,1.00 ,2,-1,1,3.460 ,,,,,
,6,2,39,45,0.80 ,1,1,0,3.990 ,,,,,
,6,2,40,15,1.20 ,1,1,0,3.530 ,,,,,
,6,2,41,45,1.00 ,2,-1,0,3.560 ,,,,,
,6,2,42,30,0.80 ,2,-1,0,3.990 ,,,,,
,6,3,1,45,0.80 ,1,1,0,3.490 ,,,,,
,6,3,2,-15,1.20 ,2,-1,0,3.600 ,,,,,
,6,3,3,0,0.80 ,2,-1,0,3.370 ,,,,,
,6,3,4,-15,1.20 ,1,1,0,3.600 ,,,,,
,6,3,5,45,1.20 ,2,-1,0,3.590 ,,,,,
,6,3,6,15,1.00 ,1,1,0,3.440 ,,,,,
,6,3,7,0,1.20 ,1,1,0,3.910 ,,,,,
,6,3,8,30,0.80 ,2,-1,0,3.450 ,,,,,
,6,3,9,-15,0.80 ,2,-1,0,3.670 ,,,,,
,6,3,10,-45,1.20 ,1,1,1,3.490 ,,,,,
,6,3,11,45,1.00 ,2,-1,0,3.530 ,,,,,
,6,3,12,-30,1.00 ,2,-1,1,3.630 ,,,,,
,6,3,13,-15,1.00 ,2,-1,1,3.560 ,,,,,
,6,3,14,-30,0.80 ,1,1,1,3.600 ,,,,,
,6,3,15,-30,0.80 ,2,-1,1,3.500 ,,,,,
,6,3,16,0,1.00 ,2,-1,1,3.540 ,,,,,
,6,3,17,-45,1.00 ,2,-1,1,3.640 ,,,,,
,6,3,18,15,1.00 ,2,-1,1,3.500 ,,,,,
,6,3,19,0,1.00 ,1,1,0,3.610 ,,,,,
,6,3,20,-45,0.80 ,2,-1,1,3.580 ,,,,,
,6,3,21,30,1.20 ,2,-1,0,3.460 ,,,,,
,6,3,22,30,0.80 ,1,1,0,3.550 ,,,,,
,6,3,23,-30,1.20 ,1,1,1,4.370 ,,,,,
,6,3,24,-30,1.00 ,1,1,0,3.540 ,,,,,
,6,3,25,-45,1.00 ,1,1,0,3.520 ,,,,,
,6,3,26,-45,0.80 ,1,1,1,4.360 ,,,,,
,6,3,27,-30,1.20 ,2,-1,1,3.620 ,,,,,
,6,3,28,-15,0.80 ,1,1,0,3.600 ,,,,,
,6,3,29,-45,1.20 ,2,-1,1,3.370 ,,,,,
,6,3,30,0,0.80 ,1,1,0,3.560 ,,,,,
,6,3,31,45,1.00 ,1,1,0,3.550 ,,,,,
,6,3,32,15,0.80 ,2,-1,0,3.570 ,,,,,
,6,3,33,30,1.00 ,1,1,1,3.620 ,,,,,
,6,3,34,15,0.80 ,1,1,0,3.630 ,,,,,
,6,3,35,45,0.80 ,2,-1,0,3.560 ,,,,,
,6,3,36,0,1.20 ,2,-1,0,5.020 ,,,,,
,6,3,37,30,1.00 ,2,-1,0,3.430 ,,,,,
,6,3,38,30,1.20 ,1,1,0,3.510 ,,,,,
,6,3,39,15,1.20 ,2,-1,0,3.540 ,,,,,
,6,3,40,-15,1.00 ,1,1,0,3.470 ,,,,,
,6,3,41,45,1.20 ,1,1,1,3.570 ,,,,,
,6,3,42,15,1.20 ,1,1,1,3.520 ,,,,,
,7,1,1,30,1.00 ,2,-1,0,3.370 ,,,,,
,7,1,2,30,1.20 ,2,-1,0,3.580 ,,,,,
,7,1,3,45,0.80 ,1,1,0,3.890 ,,,,,
,7,1,4,0,1.20 ,2,-1,0,3.500 ,,,,,
,7,1,5,45,1.00 ,2,-1,0,3.680 ,,,,,
,7,1,6,-30,1.00 ,2,-1,0,3.430 ,,,,,
